1568,"តើថ្នាំដុះធ្មេញចូលក្នុងបំពង់តាមរបៀបណា?",https://obione.io/wp-content/uploads/2020/10/2420-7c82e3c3967af7cd0fc0bc6c6c18d468-608618e20a37ea3d6430e8fcf8c6b986-150x150.jpg,"ច្របាច់ថ្នាំដុះធ្មេញចេញពីបំពង់រាល់ព្រឹក គឺជារឿងធម្មតា។ ប៉ុន្តែ តើអ្នកដឹងទេថា វាចូលទៅក្នុងបំពង់បានដោយរបៀបណា? តោះ ពួកយើងនឹងប្រាប់អ្នកថា យ៉ាងដូចម្ដេច។",km,3,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1568,Book,https://digitallibrary.io/km/books/embed/1568,https://obione.io/km/book/%e1%9e%8f%e1%9e%be%e1%9e%90%e1%9f%92%e1%9e%93%e1%9e%b6%e1%9f%86%e1%9e%8a%e1%9e%bb%e1%9f%87%e1%9e%92%e1%9f%92%e1%9e%98%e1%9f%81%e1%9e%89%e1%9e%85%e1%9e%bc%e1%9e%9b%e1%9e%80%e1%9f%92%e1%9e%93%e1%9e%bb/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2926,2926
1567,"តើស្រមោចជួយព្រាបដោយរបៀបណា?",https://obione.io/wp-content/uploads/2020/10/2418-7c82e3c3967af7cd0fc0bc6c6c18d468-8ef78b53d9c133344fd5af5820903643-150x150.jpg,"ស្រមោចតូចត្រូវការផឹកទឹក ហើយព្រាបសបានជួយជីវិតវា។ តើស្រមោចតូចអាចជួយព្រាបស ពេលដែលគេត្រូវការជំនួយវិញដែរឬទេ?",km,3,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1567,Book,https://digitallibrary.io/km/books/embed/1567,https://obione.io/km/book/%e1%9e%8f%e1%9e%be%e1%9e%9f%e1%9f%92%e1%9e%9a%e1%9e%98%e1%9f%84%e1%9e%85%e1%9e%87%e1%9e%bd%e1%9e%99%e1%9e%96%e1%9f%92%e1%9e%9a%e1%9e%b6%e1%9e%94%e1%9e%8a%e1%9f%84%e1%9e%99%e1%9e%9a%e1%9e%94%e1%9f%80/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2925,2925
1566,"ដំរីទឹកចង់រាំ",https://obione.io/wp-content/uploads/2020/10/2416-7c82e3c3967af7cd0fc0bc6c6c18d468-5391dc8dafd6a6f768fe6503c8678860-150x150.jpg,"ដំរីទឹករីករាយមួយចង់រាំ តែនៅពេលដែលវារាំ វាធ្វើឱ្យមានបញ្ហាដល់សត្វដទៃ។ តើវាអាចរាំយ៉ាងសប្បាយដែរឬទេ?",km,3,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1566,Book,https://digitallibrary.io/km/books/embed/1566,https://obione.io/km/book/%e1%9e%8a%e1%9f%86%e1%9e%9a%e1%9e%b8%e1%9e%91%e1%9e%b9%e1%9e%80%e1%9e%85%e1%9e%84%e1%9f%8b%e1%9e%9a%e1%9e%b6%e1%9f%86/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2924,2924
1565,"ផ្កាយបៃតង",https://obione.io/wp-content/uploads/2020/10/2414-7c82e3c3967af7cd0fc0bc6c6c18d468-0669737ab9c76520b15c91c66031d3de-150x150.jpg,"នីតា ស្រលាញ់មុខវិជ្ជាវិទ្យាសាស្រ្ត។ នាងតែងតែច្នៃសម្ភារៈផ្សេងៗ ដូចជាត្រីវិស័យ​ និង ពន្លឺភ្លើង។ ថ្ងៃមួយ នាងបានឮសំឡេងលាន់ខ្លាំង នៅលើភ្នំខាងក្រោយផ្ទះ។ នាងបានចេញទៅរកមើលប្រភពសំឡេង ហើយបានជួបនឹងកុមារប្រុសចម្លែកម្នាក់។ ពួកគេបានក្លាយជាមិត្តនឹងគ្នា ហើយនីតាបានយកចំណេះដឹងផ្នែកវិទ្យាសាស្រ្តរបស់នាង ដើម្បីជួយក្មេងប្រុសឲ្យត្រឡប់ទៅផ្ទះគេវិញ។",km,3,The Asia Foundation,gdl,CC-BY-NC-4.0,https://digitallibrary.io/km/books/details/1565,Book,https://digitallibrary.io/km/books/embed/1565,https://obione.io/km/book/%e1%9e%95%e1%9f%92%e1%9e%80%e1%9e%b6%e1%9e%99%e1%9e%94%e1%9f%83%e1%9e%8f%e1%9e%84/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2923,2923
1564,"កញ្ជ្រោងកញ្ជ្រឹកលេងល្បិច",https://obione.io/wp-content/uploads/2020/10/2412-7c82e3c3967af7cd0fc0bc6c6c18d468-b580b302e5b270788c6b2f7b681fac2f-150x150.jpg,"កញ្ជ្រោងកញ្ជ្រឹកជាកញ្ជ្រោងវាងវៃ ហើយវាលក់ផ្លៃឪឡឹក។ ថ្ងៃមួយ វាមានគំនិតល្អមួយ។ សត្វផ្សេងៗមិនសប្បាយចិត្តទេ។ តើពួកគេនឹងធ្វើយ៉ាងណា ដើម្បីឱ្យវារាងចាល?",km,2,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1564,Book,https://digitallibrary.io/km/books/embed/1564,https://obione.io/km/book/%e1%9e%80%e1%9e%89%e1%9f%92%e1%9e%87%e1%9f%92%e1%9e%9a%e1%9f%84%e1%9e%84%e1%9e%80%e1%9e%89%e1%9f%92%e1%9e%87%e1%9f%92%e1%9e%9a%e1%9e%b9%e1%9e%80%e1%9e%9b%e1%9f%81%e1%9e%84%e1%9e%9b%e1%9f%92%e1%9e%94/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2922,2922
1563,"រួញ និងត្រង់",https://obione.io/wp-content/uploads/2020/10/2410-7c82e3c3967af7cd0fc0bc6c6c18d468-786c4bba281045aef01fe29a77923a52-150x150.jpg,"តើអ្នកចូលចិត្តកន្ទុយរួញឬក៏កន្ទុយត្រង់? មានវត្ថុជាច្រើនដែលយើងចូលចិត្តទោះបីវាមានរាងរួញឬក៏រាងត្រង់ក៏ដោយ…",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1563,Book,https://digitallibrary.io/km/books/embed/1563,https://obione.io/km/book/%e1%9e%9a%e1%9e%bd%e1%9e%89-%e1%9e%93%e1%9e%b7%e1%9e%84%e1%9e%8f%e1%9f%92%e1%9e%9a%e1%9e%84%e1%9f%8b/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2921,2921
1562,"កូនដំរីពូកែឆ្ងល់",https://obione.io/wp-content/uploads/2020/10/2408-7c82e3c3967af7cd0fc0bc6c6c18d468-f14d1c03cddf80f045705ff3d406c9b9-150x150.jpg,"ដំរីទាំងអស់មានច្រមុះវែង។ នេះជារឿងដែលបង្ហាញថា ហេតុអ្វីច្រមុះរបស់ពួកវាវែង។",km,2,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1562,Book,https://digitallibrary.io/km/books/embed/1562,https://obione.io/km/book/%e1%9e%80%e1%9e%bc%e1%9e%93%e1%9e%8a%e1%9f%86%e1%9e%9a%e1%9e%b8%e1%9e%96%e1%9e%bc%e1%9e%80%e1%9f%82%e1%9e%86%e1%9f%92%e1%9e%84%e1%9e%9b%e1%9f%8b/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2920,2920
1561,"រាប់លេខ",https://obione.io/wp-content/uploads/2020/10/2406-7c82e3c3967af7cd0fc0bc6c6c18d468-fbc8fa3f51aabb966b78efd7e2d42bc8-150x150.jpg,"ក្បែរថ្លុកទឹកក្នុងព្រៃ យើងនាំគ្នារាប់ចំនួនសត្វដែលមកផឹកទឹក។ តើប្អូនគិតថា នឹងមានអ្វីកើតឡើង នៅពេលដែលតោមកផឹកដែរនោះ?",km,1,The Asia Foundation,gdl,CC-BY-NC-3.0,https://digitallibrary.io/km/books/details/1561,Book,https://digitallibrary.io/km/books/embed/1561,https://obione.io/km/book/%e1%9e%9a%e1%9e%b6%e1%9e%94%e1%9f%8b%e1%9e%9b%e1%9f%81%e1%9e%81/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2919,2919
1560,"ពណ៌ធម្មជាតិ",https://obione.io/wp-content/uploads/2020/10/2404-7c82e3c3967af7cd0fc0bc6c6c18d468-cd820eeb891d62b279a4407ff6282b8a-150x150.jpg,"វិចិត្រករល្បីល្បាញម្នាក់ គូររូបអំពីពណ៌ធម្មជាតិ ជាស្នាដៃមួយគួរឱ្យចូលចិត្តសម្រាប់មិត្តអ្នកអានជាកុមារ។",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1560,Book,https://digitallibrary.io/km/books/embed/1560,https://obione.io/km/book/%e1%9e%96%e1%9e%8e%e1%9f%8c%e1%9e%92%e1%9e%98%e1%9f%92%e1%9e%98%e1%9e%87%e1%9e%b6%e1%9e%8f%e1%9e%b7/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2918,2918
1559,"បងឆ្មានិងបងឆ្កែ៖ បងឆ្កែរងា",https://obione.io/wp-content/uploads/2020/10/2402-7c82e3c3967af7cd0fc0bc6c6c18d468-4b6c3bb6b7cb8afa9426a7559fa08f6a-150x150.jpg,"បងឆ្កែរងាណាស់! សំណាងហើយដែលបងឆ្មាមានរបស់ជាច្រើនឱ្យបងឆ្កែស្លៀកពាក់!",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1559,Book,https://digitallibrary.io/km/books/embed/1559,https://obione.io/km/book/%e1%9e%94%e1%9e%84%e1%9e%86%e1%9f%92%e1%9e%98%e1%9e%b6%e1%9e%93%e1%9e%b7%e1%9e%84%e1%9e%94%e1%9e%84%e1%9e%86%e1%9f%92%e1%9e%80%e1%9f%82%e1%9f%96-%e1%9e%94%e1%9e%84%e1%9e%86%e1%9f%92%e1%9e%80%e1%9f%82/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2917,2917
1558,"បងឆ្មា បងឆ្កែ និង ភ្លៀង",https://obione.io/wp-content/uploads/2020/10/2400-7c82e3c3967af7cd0fc0bc6c6c18d468-4aae53bfff4dd4b248e573bf79c975ee-150x150.jpg,"បងឆ្មា និងបងឆ្កែ ជាប់កណ្ដាលភ្លៀង។ តើកាបូបពួកគេទទឹកដែរទេ ឬក៏មានសម្លាញ់ណាម្នាក់យកឆត្រមកឲ្យទាន់ពេល?",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1558,Book,https://digitallibrary.io/km/books/embed/1558,https://obione.io/km/book/%e1%9e%94%e1%9e%84%e1%9e%86%e1%9f%92%e1%9e%98%e1%9e%b6-%e1%9e%94%e1%9e%84%e1%9e%86%e1%9f%92%e1%9e%80%e1%9f%82-%e1%9e%93%e1%9e%b7%e1%9e%84-%e1%9e%97%e1%9f%92%e1%9e%9b%e1%9f%80%e1%9e%84/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2916,2916
1557,"នេះ និង នោះ",https://obione.io/wp-content/uploads/2020/10/2398-7c82e3c3967af7cd0fc0bc6c6c18d468-1da5addab8f7dd0dff14372cb5258cc0-150x150.jpg,"ម៉េវម៉េវ និងក្មេងស្រីតូចចូលចិត្តធ្វើអ្វីផ្សេងគ្នា។ ប៉ុន្តែមានរឿងមួយដែលពួកគេទាំងពីរចូលចិត្តដូចគ្នា។ តើអ្នកគិតថាវាជាអ្វី?",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1557,Book,https://digitallibrary.io/km/books/embed/1557,https://obione.io/km/book/%e1%9e%93%e1%9f%81%e1%9f%87-%e1%9e%93%e1%9e%b7%e1%9e%84-%e1%9e%93%e1%9f%84%e1%9f%87/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2915,2915
1556,"ព្រះនាងតមសំណួរ",https://obione.io/wp-content/uploads/2020/10/2396-7c82e3c3967af7cd0fc0bc6c6c18d468-3940c27945f9fad1301910da7a601bed-150x150.jpg,"ចំណាន ចូលចិត្តស្ដាប់រឿងនិទាន។ គេសួរសំណួរច្រើនណាស់ ដែលសំណួរខ្លះធ្វើអោយប៉ាគេពិបាកនឹងឆ្លើយ។ យប់មួយ តួអង្គក្នុងសៀវភៅបានលេចចេញជារូបរាងឡើង។ តួអង្គនោះ គឺជាព្រះនាងម្ចាស់ ដែលស្ថិតនៅក្រោមមន្តអាគមយាយធ្មប់។ ចំណានសួរសំណួរជាច្រើនទៅកាន់ព្រះនាង ដែលជាមូលហេតុធ្វើអោយមន្តអាគមនោះសាបរលាប។ នៅយប់បន្ទាប់ ចំណានបាននិទានរឿងព្រះនាងតមសំនួរទៅអោយលោកប៉ាគេស្ដាប់។",km,3,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1556,Book,https://digitallibrary.io/km/books/embed/1556,https://obione.io/km/book/%e1%9e%96%e1%9f%92%e1%9e%9a%e1%9f%87%e1%9e%93%e1%9e%b6%e1%9e%84%e1%9e%8f%e1%9e%98%e1%9e%9f%e1%9f%86%e1%9e%8e%e1%9e%bd%e1%9e%9a/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2914,2914
1555,"រឿងសម្ងាត់រស់ព្រះរាជា",https://obione.io/wp-content/uploads/2020/10/2394-7c82e3c3967af7cd0fc0bc6c6c18d468-967526433f72cd4ba48512bdd375cf84-150x150.jpg,"ព្រះរាជាមានរឿងសម្ងាត់មួយ ដែលគ្មាននរណាម្នាក់គួរដឹងឡើយ។ តើវាអាចជាអ្វីទៅ?",km,3,The Asia Foundation,gdl,CC-BY-NC-SA-4.0,https://digitallibrary.io/km/books/details/1555,Book,https://digitallibrary.io/km/books/embed/1555,https://obione.io/km/book/%e1%9e%9a%e1%9e%bf%e1%9e%84%e1%9e%9f%e1%9e%98%e1%9f%92%e1%9e%84%e1%9e%b6%e1%9e%8f%e1%9f%8b%e1%9e%9a%e1%9e%9f%e1%9f%8b%e1%9e%96%e1%9f%92%e1%9e%9a%e1%9f%87%e1%9e%9a%e1%9e%b6%e1%9e%87%e1%9e%b6/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2913,2913
1554,"ដូចគ្នា ឬ ខុសគ្នា",https://obione.io/wp-content/uploads/2020/10/2392-7c82e3c3967af7cd0fc0bc6c6c18d468-1565fe24e646c20329bd8a65e625dd0d-150x150.jpg,"តើអ្នកអាចមានតែមិត្តណា ដែលមានរូបរាងដូចអ្នកតែប៉ុណ្ណោះមែនទេ? តើវាខុសមែនទេ បើមានមិត្តល្អដែលមានរូបរាងខុសពីយើងនោះ? រៀបរាប់ចម្លើយរបស់សំណួរទាំងនេះ ជាមួយពស់ និងចាបក្នុងរឿងដ៏កក់ក្ដៅ ដែលនិយាយអំពីមិត្តភាពនេះ។",km,3,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1554,Book,https://digitallibrary.io/km/books/embed/1554,https://obione.io/km/book/%e1%9e%8a%e1%9e%bc%e1%9e%85%e1%9e%82%e1%9f%92%e1%9e%93%e1%9e%b6-%e1%9e%ac-%e1%9e%81%e1%9e%bb%e1%9e%9f%e1%9e%82%e1%9f%92%e1%9e%93%e1%9e%b6/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2912,2912
1553,"ដំណើរស្ទូចត្រីរបស់សម្លាញ់បីនាក់",https://obione.io/wp-content/uploads/2020/10/2390-7c82e3c3967af7cd0fc0bc6c6c18d468-c445bb4f18fc54eab2460b593b9c6442-150x150.jpg,"សៀវភៅនេះ និទានអំពីដំណើររឿងដ៏គួរឲ្យអស់សំណើចមួយរវាងសម្លាញ់បីនាក់ និងត្រីបីក្បាល",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1553,Book,https://digitallibrary.io/km/books/embed/1553,https://obione.io/km/book/%e1%9e%8a%e1%9f%86%e1%9e%8e%e1%9e%be%e1%9e%9a%e1%9e%9f%e1%9f%92%e1%9e%91%e1%9e%bc%e1%9e%85%e1%9e%8f%e1%9f%92%e1%9e%9a%e1%9e%b8%e1%9e%9a%e1%9e%94%e1%9e%9f%e1%9f%8b%e1%9e%9f%e1%9e%98%e1%9f%92%e1%9e%9b/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2911,2911
1552,"សួស្ដី",https://obione.io/wp-content/uploads/2020/10/2388-7c82e3c3967af7cd0fc0bc6c6c18d468-4d9e0dd6cff4429b809dc74b4a7c0443-150x150.jpg,"ឡូឡូមានមិត្តគួរឱ្យស្រលាញ់ច្រើនណាស់។ ពួកគេមានដូចជាព្រះអាទិត្យ ព្រះចន្ទ និងចាបទៀត។ នាងចង់ណែនាំពួកគេឱ្យអ្នកបានស្គាល់។",km,1,The Asia Foundation,gdl,CC-BY-4.0,https://digitallibrary.io/km/books/details/1552,Book,https://digitallibrary.io/km/books/embed/1552,https://obione.io/km/book/%e1%9e%9f%e1%9e%bd%e1%9e%9f%e1%9f%92%e1%9e%8a%e1%9e%b8/,,https://obione.io/wp-admin/admin.php?page=h5p&task=show&id=2910,2910
